,Fecha, Dólar Blue 
1204,2004-04-01 00:00:00,"2,86"
439,2004-04-01 00:00:00,"2,86"
438,2004-04-02 00:00:00,"2,86"
1203,2004-04-02 00:00:00,"2,86"
437,2004-04-05 00:00:00,"2,86"
1202,2004-04-05 00:00:00,"2,86"
1201,2004-04-06 00:00:00,"2,84"
436,2004-04-06 00:00:00,"2,84"
1200,2004-04-07 00:00:00,"2,81"
435,2004-04-07 00:00:00,"2,81"
1199,2004-04-08 00:00:00,"2,81"
434,2004-04-08 00:00:00,"2,81"
433,2004-04-09 00:00:00,"2,81"
1198,2004-04-09 00:00:00,"2,81"
432,2004-04-12 00:00:00,"2,82"
1197,2004-04-12 00:00:00,"2,82"
1196,2004-04-13 00:00:00,"2,82"
431,2004-04-13 00:00:00,"2,82"
1195,2004-04-14 00:00:00,"2,82"
430,2004-04-14 00:00:00,"2,82"
1194,2004-04-15 00:00:00,"2,83"
429,2004-04-15 00:00:00,"2,83"
1193,2004-04-16 00:00:00,"2,83"
428,2004-04-16 00:00:00,"2,83"
1192,2004-04-19 00:00:00,"2,83"
427,2004-04-19 00:00:00,"2,83"
1191,2004-04-20 00:00:00,"2,84"
426,2004-04-20 00:00:00,"2,84"
1190,2004-04-21 00:00:00,"2,85"
425,2004-04-21 00:00:00,"2,85"
1189,2004-04-22 00:00:00,"2,87"
424,2004-04-22 00:00:00,"2,87"
423,2004-04-23 00:00:00,"2,86"
1188,2004-04-23 00:00:00,"2,86"
422,2004-04-26 00:00:00,"2,84"
1187,2004-04-26 00:00:00,"2,84"
421,2004-04-27 00:00:00,"2,84"
1186,2004-04-27 00:00:00,"2,84"
420,2004-04-28 00:00:00,"2,86"
1185,2004-04-28 00:00:00,"2,86"
419,2004-04-29 00:00:00,"2,86"
1184,2004-04-29 00:00:00,"2,86"
1183,2004-04-30 00:00:00,"2,84"
418,2004-04-30 00:00:00,"2,84"
1182,2004-05-03 00:00:00,"2,85"
417,2004-05-03 00:00:00,"2,85"
1181,2004-05-04 00:00:00,"2,86"
416,2004-05-04 00:00:00,"2,86"
415,2004-05-05 00:00:00,"2,87"
1180,2004-05-05 00:00:00,"2,87"
414,2004-05-06 00:00:00,"2,89"
1179,2004-05-06 00:00:00,"2,89"
413,2004-05-07 00:00:00,"2,91"
1178,2004-05-07 00:00:00,"2,91"
412,2004-05-10 00:00:00,"2,92"
1177,2004-05-10 00:00:00,"2,92"
411,2004-05-11 00:00:00,"2,91"
1176,2004-05-11 00:00:00,"2,91"
410,2004-05-12 00:00:00,"2,93"
1175,2004-05-12 00:00:00,"2,93"
409,2004-05-13 00:00:00,"2,93"
1174,2004-05-13 00:00:00,"2,93"
408,2004-05-14 00:00:00,"2,91"
1173,2004-05-14 00:00:00,"2,91"
407,2004-05-17 00:00:00,"2,92"
1172,2004-05-17 00:00:00,"2,92"
406,2004-05-18 00:00:00,"2,92"
1171,2004-05-18 00:00:00,"2,92"
405,2004-05-19 00:00:00,"2,92"
1170,2004-05-19 00:00:00,"2,92"
404,2004-05-20 00:00:00,"2,95"
1169,2004-05-20 00:00:00,"2,95"
403,2004-05-21 00:00:00,"2,95"
1168,2004-05-21 00:00:00,"2,95"
402,2004-05-24 00:00:00,"2,96"
1167,2004-05-24 00:00:00,"2,96"
401,2004-05-25 00:00:00,"2,96"
1166,2004-05-25 00:00:00,"2,96"
400,2004-05-26 00:00:00,"2,96"
1165,2004-05-26 00:00:00,"2,96"
399,2004-05-27 00:00:00,"2,96"
1164,2004-05-27 00:00:00,"2,96"
398,2004-05-28 00:00:00,"2,95"
1163,2004-05-28 00:00:00,"2,95"
1162,2004-05-31 00:00:00,"2,96"
397,2004-05-31 00:00:00,"2,96"
1161,2004-06-01 00:00:00,"2,96"
396,2004-06-01 00:00:00,"2,96"
1160,2004-06-02 00:00:00,"2,95"
395,2004-06-02 00:00:00,"2,95"
1159,2004-06-03 00:00:00,"2,97"
394,2004-06-03 00:00:00,"2,97"
1158,2004-06-04 00:00:00,"2,96"
393,2004-06-04 00:00:00,"2,96"
392,2004-06-07 00:00:00,"2,96"
1157,2004-06-07 00:00:00,"2,96"
391,2004-06-08 00:00:00,"2,96"
1156,2004-06-08 00:00:00,"2,96"
390,2004-06-09 00:00:00,"2,96"
1155,2004-06-09 00:00:00,"2,96"
389,2004-06-10 00:00:00,"2,97"
1154,2004-06-10 00:00:00,"2,97"
1153,2004-06-11 00:00:00,"2,97"
388,2004-06-11 00:00:00,"2,97"
387,2004-06-14 00:00:00,"2,97"
1152,2004-06-14 00:00:00,"2,97"
1151,2004-06-15 00:00:00,"2,96"
386,2004-06-15 00:00:00,"2,96"
1150,2004-06-16 00:00:00,"2,96"
385,2004-06-16 00:00:00,"2,96"
1149,2004-06-17 00:00:00,"2,97"
384,2004-06-17 00:00:00,"2,97"
1148,2004-06-18 00:00:00,"2,97"
383,2004-06-18 00:00:00,"2,97"
1147,2004-06-21 00:00:00,"2,97"
382,2004-06-21 00:00:00,"2,97"
1146,2004-06-22 00:00:00,"2,97"
381,2004-06-22 00:00:00,"2,97"
1145,2004-06-23 00:00:00,"2,96"
380,2004-06-23 00:00:00,"2,96"
379,2004-06-24 00:00:00,"2,96"
1144,2004-06-24 00:00:00,"2,96"
378,2004-06-25 00:00:00,"2,96"
1143,2004-06-25 00:00:00,"2,96"
377,2004-06-28 00:00:00,"2,96"
1142,2004-06-28 00:00:00,"2,96"
1141,2004-06-29 00:00:00,"2,96"
376,2004-06-29 00:00:00,"2,96"
375,2004-06-30 00:00:00,"2,96"
1140,2004-06-30 00:00:00,"2,96"
1139,2004-07-01 00:00:00,"2,96"
374,2004-07-01 00:00:00,"2,96"
1138,2004-07-02 00:00:00,"2,95"
373,2004-07-02 00:00:00,"2,95"
1137,2004-07-05 00:00:00,"2,94"
372,2004-07-05 00:00:00,"2,94"
371,2004-07-06 00:00:00,"2,95"
1136,2004-07-06 00:00:00,"2,95"
1135,2004-07-07 00:00:00,"2,96"
370,2004-07-07 00:00:00,"2,96"
1134,2004-07-08 00:00:00,"2,96"
369,2004-07-08 00:00:00,"2,96"
368,2004-07-09 00:00:00,"2,96"
1133,2004-07-09 00:00:00,"2,96"
367,2004-07-12 00:00:00,"2,96"
1132,2004-07-12 00:00:00,"2,96"
1131,2004-07-13 00:00:00,"2,96"
366,2004-07-13 00:00:00,"2,96"
1130,2004-07-14 00:00:00,"2,96"
365,2004-07-14 00:00:00,"2,96"
364,2004-07-15 00:00:00,"2,96"
1129,2004-07-15 00:00:00,"2,96"
363,2004-07-16 00:00:00,"2,96"
1128,2004-07-16 00:00:00,"2,96"
1127,2004-07-19 00:00:00,"2,96"
362,2004-07-19 00:00:00,"2,96"
1126,2004-07-20 00:00:00,"2,96"
361,2004-07-20 00:00:00,"2,96"
1125,2004-07-21 00:00:00,"2,96"
360,2004-07-21 00:00:00,"2,96"
1124,2004-07-22 00:00:00,"2,96"
359,2004-07-22 00:00:00,"2,96"
358,2004-07-23 00:00:00,"2,97"
1123,2004-07-23 00:00:00,"2,97"
1122,2004-07-26 00:00:00,"2,98"
357,2004-07-26 00:00:00,"2,98"
1121,2004-07-27 00:00:00,"2,98"
356,2004-07-27 00:00:00,"2,98"
1120,2004-07-28 00:00:00,"2,97"
355,2004-07-28 00:00:00,"2,97"
1119,2004-07-29 00:00:00,"2,98"
354,2004-07-29 00:00:00,"2,98"
1118,2004-07-30 00:00:00,"2,98"
353,2004-07-30 00:00:00,"2,98"
352,2004-08-02 00:00:00,"2,98"
1117,2004-08-02 00:00:00,"2,98"
351,2004-08-03 00:00:00,"2,99"
1116,2004-08-03 00:00:00,"2,99"
350,2004-08-04 00:00:00,"3,02"
1115,2004-08-04 00:00:00,"3,02"
349,2004-08-05 00:00:00,"3,05"
1114,2004-08-05 00:00:00,"3,05"
1113,2004-08-06 00:00:00,"3,05"
348,2004-08-06 00:00:00,"3,05"
347,2004-08-09 00:00:00,"3,03"
1112,2004-08-09 00:00:00,"3,03"
1111,2004-08-10 00:00:00,"3,02"
346,2004-08-10 00:00:00,"3,02"
1110,2004-08-11 00:00:00,"3,03"
345,2004-08-11 00:00:00,"3,03"
1109,2004-08-12 00:00:00,"3,02"
344,2004-08-12 00:00:00,"3,02"
343,2004-08-13 00:00:00,"3,02"
1108,2004-08-13 00:00:00,"3,02"
342,2004-08-16 00:00:00,"3,02"
1107,2004-08-16 00:00:00,"3,02"
341,2004-08-17 00:00:00,"3,02"
1106,2004-08-17 00:00:00,"3,02"
1105,2004-08-18 00:00:00,"3,02"
340,2004-08-18 00:00:00,"3,02"
339,2004-08-19 00:00:00,"3,01"
1104,2004-08-19 00:00:00,"3,01"
1103,2004-08-20 00:00:00,"3,01"
338,2004-08-20 00:00:00,"3,01"
337,2004-08-23 00:00:00,"3,01"
1102,2004-08-23 00:00:00,"3,01"
336,2004-08-24 00:00:00,"3,01"
1101,2004-08-24 00:00:00,"3,01"
335,2004-08-25 00:00:00,"3,00"
1100,2004-08-25 00:00:00,"3,00"
334,2004-08-26 00:00:00,"3,03"
1099,2004-08-26 00:00:00,"3,03"
1098,2004-08-27 00:00:00,"3,02"
333,2004-08-27 00:00:00,"3,02"
1097,2004-08-30 00:00:00,"3,01"
332,2004-08-30 00:00:00,"3,01"
1096,2004-08-31 00:00:00,"3,00"
331,2004-08-31 00:00:00,"3,00"
1095,2004-09-01 00:00:00,"3,02"
330,2004-09-01 00:00:00,"3,02"
1094,2004-09-02 00:00:00,"3,02"
329,2004-09-02 00:00:00,"3,02"
1093,2004-09-03 00:00:00,"3,01"
328,2004-09-03 00:00:00,"3,01"
327,2004-09-06 00:00:00,"3,01"
1092,2004-09-06 00:00:00,"3,01"
326,2004-09-07 00:00:00,"3,00"
1091,2004-09-07 00:00:00,"3,00"
1090,2004-09-08 00:00:00,"3,01"
325,2004-09-08 00:00:00,"3,01"
324,2004-09-09 00:00:00,"3,01"
1089,2004-09-09 00:00:00,"3,01"
1088,2004-09-10 00:00:00,"3,01"
323,2004-09-10 00:00:00,"3,01"
322,2004-09-13 00:00:00,"3,01"
1087,2004-09-13 00:00:00,"3,01"
1086,2004-09-14 00:00:00,"3,00"
321,2004-09-14 00:00:00,"3,00"
1085,2004-09-15 00:00:00,"3,00"
320,2004-09-15 00:00:00,"3,00"
1084,2004-09-16 00:00:00,"3,00"
319,2004-09-16 00:00:00,"3,00"
1083,2004-09-17 00:00:00,"3,00"
318,2004-09-17 00:00:00,"3,00"
317,2004-09-20 00:00:00,"3,00"
1082,2004-09-20 00:00:00,"3,00"
316,2004-09-21 00:00:00,"3,01"
1081,2004-09-21 00:00:00,"3,01"
1080,2004-09-22 00:00:00,"3,01"
315,2004-09-22 00:00:00,"3,01"
1079,2004-09-23 00:00:00,"3,00"
314,2004-09-23 00:00:00,"3,00"
313,2004-09-24 00:00:00,"3,01"
1078,2004-09-24 00:00:00,"3,01"
1077,2004-09-27 00:00:00,"3,00"
312,2004-09-27 00:00:00,"3,00"
1076,2004-09-28 00:00:00,"3,00"
311,2004-09-28 00:00:00,"3,00"
1075,2004-09-29 00:00:00,"3,00"
310,2004-09-29 00:00:00,"3,00"
309,2004-09-30 00:00:00,"3,00"
1074,2004-09-30 00:00:00,"3,00"
1073,2004-10-01 00:00:00,"2,99"
308,2004-10-01 00:00:00,"2,99"
307,2004-10-04 00:00:00,"2,98"
1072,2004-10-04 00:00:00,"2,98"
1071,2004-10-05 00:00:00,"2,98"
306,2004-10-05 00:00:00,"2,98"
305,2004-10-06 00:00:00,"2,98"
1070,2004-10-06 00:00:00,"2,98"
304,2004-10-07 00:00:00,"2,98"
1069,2004-10-07 00:00:00,"2,98"
1068,2004-10-08 00:00:00,"2,97"
303,2004-10-08 00:00:00,"2,97"
302,2004-10-11 00:00:00,"2,97"
1067,2004-10-11 00:00:00,"2,97"
1066,2004-10-12 00:00:00,"2,97"
301,2004-10-12 00:00:00,"2,97"
1065,2004-10-13 00:00:00,"2,97"
300,2004-10-13 00:00:00,"2,97"
1064,2004-10-14 00:00:00,"2,97"
299,2004-10-14 00:00:00,"2,97"
298,2004-10-15 00:00:00,"2,97"
1063,2004-10-15 00:00:00,"2,97"
297,2004-10-18 00:00:00,"2,96"
1062,2004-10-18 00:00:00,"2,96"
296,2004-10-19 00:00:00,"2,97"
1061,2004-10-19 00:00:00,"2,97"
1060,2004-10-20 00:00:00,"2,97"
295,2004-10-20 00:00:00,"2,97"
1059,2004-10-21 00:00:00,"2,98"
294,2004-10-21 00:00:00,"2,98"
293,2004-10-22 00:00:00,"2,98"
1058,2004-10-22 00:00:00,"2,98"
292,2004-10-25 00:00:00,"2,97"
1057,2004-10-25 00:00:00,"2,97"
291,2004-10-26 00:00:00,"2,97"
1056,2004-10-26 00:00:00,"2,97"
1055,2004-10-27 00:00:00,"2,98"
290,2004-10-27 00:00:00,"2,98"
1054,2004-10-28 00:00:00,"2,99"
289,2004-10-28 00:00:00,"2,99"
1053,2004-10-29 00:00:00,"2,96"
288,2004-10-29 00:00:00,"2,96"
1052,2004-11-01 00:00:00,"2,96"
287,2004-11-01 00:00:00,"2,96"
286,2004-11-02 00:00:00,"2,95"
1051,2004-11-02 00:00:00,"2,95"
285,2004-11-03 00:00:00,"2,96"
1050,2004-11-03 00:00:00,"2,96"
284,2004-11-04 00:00:00,"2,96"
1049,2004-11-04 00:00:00,"2,96"
1048,2004-11-05 00:00:00,"2,96"
283,2004-11-05 00:00:00,"2,96"
1047,2004-11-08 00:00:00,"2,96"
282,2004-11-08 00:00:00,"2,96"
281,2004-11-09 00:00:00,"2,96"
1046,2004-11-09 00:00:00,"2,96"
1045,2004-11-10 00:00:00,"2,96"
280,2004-11-10 00:00:00,"2,96"
1044,2004-11-11 00:00:00,"2,96"
279,2004-11-11 00:00:00,"2,96"
1043,2004-11-12 00:00:00,"2,96"
278,2004-11-12 00:00:00,"2,96"
277,2004-11-15 00:00:00,"2,96"
1042,2004-11-15 00:00:00,"2,96"
276,2004-11-16 00:00:00,"2,95"
1041,2004-11-16 00:00:00,"2,95"
275,2004-11-17 00:00:00,"2,94"
1040,2004-11-17 00:00:00,"2,94"
1039,2004-11-18 00:00:00,"2,95"
274,2004-11-18 00:00:00,"2,95"
273,2004-11-19 00:00:00,"2,95"
1038,2004-11-19 00:00:00,"2,95"
272,2004-11-22 00:00:00,"2,96"
1037,2004-11-22 00:00:00,"2,96"
1036,2004-11-23 00:00:00,"2,95"
271,2004-11-23 00:00:00,"2,95"
1035,2004-11-24 00:00:00,"2,95"
270,2004-11-24 00:00:00,"2,95"
269,2004-11-25 00:00:00,"2,95"
1034,2004-11-25 00:00:00,"2,95"
1033,2004-11-26 00:00:00,"2,94"
268,2004-11-26 00:00:00,"2,94"
1032,2004-11-29 00:00:00,"2,94"
267,2004-11-29 00:00:00,"2,94"
266,2004-11-30 00:00:00,"2,94"
1031,2004-11-30 00:00:00,"2,94"
265,2004-12-01 00:00:00,"2,93"
1030,2004-12-01 00:00:00,"2,93"
264,2004-12-02 00:00:00,"2,95"
1029,2004-12-02 00:00:00,"2,95"
1028,2004-12-03 00:00:00,"2,96"
263,2004-12-03 00:00:00,"2,96"
1027,2004-12-06 00:00:00,"2,96"
262,2004-12-06 00:00:00,"2,96"
261,2004-12-07 00:00:00,"2,97"
1026,2004-12-07 00:00:00,"2,97"
260,2004-12-08 00:00:00,"2,97"
1025,2004-12-08 00:00:00,"2,97"
259,2004-12-09 00:00:00,"2,96"
1024,2004-12-09 00:00:00,"2,96"
1023,2004-12-10 00:00:00,"2,96"
258,2004-12-10 00:00:00,"2,96"
1022,2004-12-13 00:00:00,"2,96"
257,2004-12-13 00:00:00,"2,96"
256,2004-12-14 00:00:00,"2,97"
1021,2004-12-14 00:00:00,"2,97"
1020,2004-12-15 00:00:00,"2,97"
255,2004-12-15 00:00:00,"2,97"
254,2004-12-16 00:00:00,"2,99"
1019,2004-12-16 00:00:00,"2,99"
1018,2004-12-17 00:00:00,"2,98"
253,2004-12-17 00:00:00,"2,98"
1017,2004-12-20 00:00:00,"2,96"
252,2004-12-20 00:00:00,"2,96"
251,2004-12-21 00:00:00,"2,96"
1016,2004-12-21 00:00:00,"2,96"
1015,2004-12-22 00:00:00,"2,98"
250,2004-12-22 00:00:00,"2,98"
249,2004-12-23 00:00:00,"2,98"
1014,2004-12-23 00:00:00,"2,98"
1013,2004-12-24 00:00:00,"2,97"
248,2004-12-24 00:00:00,"2,97"
1012,2004-12-27 00:00:00,"2,98"
247,2004-12-27 00:00:00,"2,98"
1011,2004-12-28 00:00:00,"2,99"
246,2004-12-28 00:00:00,"2,99"
245,2004-12-29 00:00:00,"2,98"
1010,2004-12-29 00:00:00,"2,98"
1009,2004-12-30 00:00:00,"2,97"
244,2004-12-30 00:00:00,"2,97"
1008,2004-12-31 00:00:00,"2,97"
243,2004-12-31 00:00:00,"2,97"
242,2005-01-03 00:00:00,"2,98"
1007,2005-01-03 00:00:00,"2,98"
241,2005-01-04 00:00:00,"2,98"
1006,2005-01-04 00:00:00,"2,98"
240,2005-01-05 00:00:00,"2,98"
1005,2005-01-05 00:00:00,"2,98"
239,2005-01-06 00:00:00,"2,98"
1004,2005-01-06 00:00:00,"2,98"
238,2005-01-07 00:00:00,"2,98"
1003,2005-01-07 00:00:00,"2,98"
1002,2005-01-10 00:00:00,"2,98"
237,2005-01-10 00:00:00,"2,98"
236,2005-01-11 00:00:00,"2,97"
1001,2005-01-11 00:00:00,"2,97"
235,2005-01-12 00:00:00,"2,97"
1000,2005-01-12 00:00:00,"2,97"
999,2005-01-13 00:00:00,"2,96"
234,2005-01-13 00:00:00,"2,96"
998,2005-01-14 00:00:00,"2,96"
233,2005-01-14 00:00:00,"2,96"
997,2005-01-17 00:00:00,"2,95"
232,2005-01-17 00:00:00,"2,95"
996,2005-01-18 00:00:00,"2,96"
231,2005-01-18 00:00:00,"2,96"
230,2005-01-19 00:00:00,"2,96"
995,2005-01-19 00:00:00,"2,96"
994,2005-01-20 00:00:00,"2,96"
229,2005-01-20 00:00:00,"2,96"
993,2005-01-21 00:00:00,"2,96"
228,2005-01-21 00:00:00,"2,96"
992,2005-01-24 00:00:00,"2,96"
227,2005-01-24 00:00:00,"2,96"
991,2005-01-25 00:00:00,"2,94"
226,2005-01-25 00:00:00,"2,94"
990,2005-01-26 00:00:00,"2,94"
225,2005-01-26 00:00:00,"2,94"
989,2005-01-27 00:00:00,"2,94"
224,2005-01-27 00:00:00,"2,94"
988,2005-01-28 00:00:00,"2,94"
223,2005-01-28 00:00:00,"2,94"
987,2005-01-31 00:00:00,"2,94"
222,2005-01-31 00:00:00,"2,94"
986,2005-02-01 00:00:00,"2,92"
221,2005-02-01 00:00:00,"2,92"
985,2005-02-02 00:00:00,"2,92"
220,2005-02-02 00:00:00,"2,92"
984,2005-02-03 00:00:00,"2,92"
219,2005-02-03 00:00:00,"2,92"
218,2005-02-04 00:00:00,"2,92"
983,2005-02-04 00:00:00,"2,92"
217,2005-02-07 00:00:00,"2,92"
982,2005-02-07 00:00:00,"2,92"
216,2005-02-08 00:00:00,"2,92"
981,2005-02-08 00:00:00,"2,92"
980,2005-02-09 00:00:00,"2,92"
215,2005-02-09 00:00:00,"2,92"
214,2005-02-10 00:00:00,"2,92"
979,2005-02-10 00:00:00,"2,92"
213,2005-02-11 00:00:00,"2,92"
978,2005-02-11 00:00:00,"2,92"
212,2005-02-14 00:00:00,"2,91"
977,2005-02-14 00:00:00,"2,91"
976,2005-02-15 00:00:00,"2,91"
211,2005-02-15 00:00:00,"2,91"
210,2005-02-16 00:00:00,"2,90"
975,2005-02-16 00:00:00,"2,90"
974,2005-02-17 00:00:00,"2,91"
209,2005-02-17 00:00:00,"2,91"
208,2005-02-18 00:00:00,"2,92"
973,2005-02-18 00:00:00,"2,92"
207,2005-02-21 00:00:00,"2,91"
972,2005-02-21 00:00:00,"2,91"
971,2005-02-22 00:00:00,"2,91"
206,2005-02-22 00:00:00,"2,91"
205,2005-02-23 00:00:00,"2,92"
970,2005-02-23 00:00:00,"2,92"
204,2005-02-24 00:00:00,"2,92"
969,2005-02-24 00:00:00,"2,92"
203,2005-02-25 00:00:00,"2,92"
968,2005-02-25 00:00:00,"2,92"
202,2005-02-28 00:00:00,"2,92"
967,2005-02-28 00:00:00,"2,92"
201,2005-03-01 00:00:00,"2,94"
966,2005-03-01 00:00:00,"2,94"
200,2005-03-02 00:00:00,"2,94"
965,2005-03-02 00:00:00,"2,94"
199,2005-03-03 00:00:00,"2,94"
964,2005-03-03 00:00:00,"2,94"
963,2005-03-04 00:00:00,"2,92"
198,2005-03-04 00:00:00,"2,92"
962,2005-03-07 00:00:00,"2,92"
197,2005-03-07 00:00:00,"2,92"
961,2005-03-08 00:00:00,"2,93"
196,2005-03-08 00:00:00,"2,93"
960,2005-03-09 00:00:00,"2,93"
195,2005-03-09 00:00:00,"2,93"
959,2005-03-10 00:00:00,"2,93"
194,2005-03-10 00:00:00,"2,93"
958,2005-03-11 00:00:00,"2,91"
193,2005-03-11 00:00:00,"2,91"
192,2005-03-14 00:00:00,"2,91"
957,2005-03-14 00:00:00,"2,91"
191,2005-03-15 00:00:00,"2,92"
956,2005-03-15 00:00:00,"2,92"
190,2005-03-16 00:00:00,"2,92"
955,2005-03-16 00:00:00,"2,92"
189,2005-03-17 00:00:00,"2,92"
954,2005-03-17 00:00:00,"2,92"
953,2005-03-18 00:00:00,"2,92"
188,2005-03-18 00:00:00,"2,92"
952,2005-03-21 00:00:00,"2,92"
187,2005-03-21 00:00:00,"2,92"
951,2005-03-22 00:00:00,"2,92"
186,2005-03-22 00:00:00,"2,92"
950,2005-03-23 00:00:00,"2,92"
185,2005-03-23 00:00:00,"2,92"
949,2005-03-24 00:00:00,"2,92"
184,2005-03-24 00:00:00,"2,92"
183,2005-03-25 00:00:00,"2,92"
948,2005-03-25 00:00:00,"2,92"
182,2005-03-28 00:00:00,"2,92"
947,2005-03-28 00:00:00,"2,92"
946,2005-03-29 00:00:00,"2,92"
181,2005-03-29 00:00:00,"2,92"
945,2005-03-30 00:00:00,"2,92"
180,2005-03-30 00:00:00,"2,92"
944,2005-03-31 00:00:00,"2,92"
179,2005-03-31 00:00:00,"2,92"
943,2005-04-01 00:00:00,"2,93"
178,2005-04-01 00:00:00,"2,93"
177,2005-04-04 00:00:00,"2,93"
942,2005-04-04 00:00:00,"2,93"
176,2005-04-05 00:00:00,"2,92"
941,2005-04-05 00:00:00,"2,92"
940,2005-04-06 00:00:00,"2,91"
175,2005-04-06 00:00:00,"2,91"
939,2005-04-07 00:00:00,"2,91"
174,2005-04-07 00:00:00,"2,91"
938,2005-04-08 00:00:00,"2,91"
173,2005-04-08 00:00:00,"2,91"
937,2005-04-11 00:00:00,"2,91"
172,2005-04-11 00:00:00,"2,91"
171,2005-04-12 00:00:00,"2,91"
936,2005-04-12 00:00:00,"2,91"
935,2005-04-13 00:00:00,"2,90"
170,2005-04-13 00:00:00,"2,90"
934,2005-04-14 00:00:00,"2,91"
169,2005-04-14 00:00:00,"2,91"
933,2005-04-15 00:00:00,"2,92"
168,2005-04-15 00:00:00,"2,92"
932,2005-04-18 00:00:00,"2,91"
167,2005-04-18 00:00:00,"2,91"
931,2005-04-19 00:00:00,"2,91"
166,2005-04-19 00:00:00,"2,91"
930,2005-04-20 00:00:00,"2,90"
165,2005-04-20 00:00:00,"2,90"
164,2005-04-21 00:00:00,"2,91"
929,2005-04-21 00:00:00,"2,91"
928,2005-04-22 00:00:00,"2,91"
163,2005-04-22 00:00:00,"2,91"
927,2005-04-25 00:00:00,"2,91"
162,2005-04-25 00:00:00,"2,91"
926,2005-04-26 00:00:00,"2,91"
161,2005-04-26 00:00:00,"2,91"
925,2005-04-27 00:00:00,"2,91"
160,2005-04-27 00:00:00,"2,91"
159,2005-04-28 00:00:00,"2,91"
924,2005-04-28 00:00:00,"2,91"
923,2005-04-29 00:00:00,"2,91"
158,2005-04-29 00:00:00,"2,91"
922,2005-05-02 00:00:00,"2,90"
157,2005-05-02 00:00:00,"2,90"
156,2005-05-03 00:00:00,"2,90"
921,2005-05-03 00:00:00,"2,90"
920,2005-05-04 00:00:00,"2,90"
155,2005-05-04 00:00:00,"2,90"
919,2005-05-05 00:00:00,"2,91"
154,2005-05-05 00:00:00,"2,91"
918,2005-05-06 00:00:00,"2,91"
153,2005-05-06 00:00:00,"2,91"
152,2005-05-09 00:00:00,"2,90"
917,2005-05-09 00:00:00,"2,90"
151,2005-05-10 00:00:00,"2,89"
916,2005-05-10 00:00:00,"2,89"
915,2005-05-11 00:00:00,"2,90"
150,2005-05-11 00:00:00,"2,90"
914,2005-05-12 00:00:00,"2,90"
149,2005-05-12 00:00:00,"2,90"
148,2005-05-13 00:00:00,"2,90"
913,2005-05-13 00:00:00,"2,90"
147,2005-05-16 00:00:00,"2,89"
912,2005-05-16 00:00:00,"2,89"
146,2005-05-17 00:00:00,"2,89"
911,2005-05-17 00:00:00,"2,89"
910,2005-05-18 00:00:00,"2,90"
145,2005-05-18 00:00:00,"2,90"
909,2005-05-19 00:00:00,"2,90"
144,2005-05-19 00:00:00,"2,90"
143,2005-05-20 00:00:00,"2,90"
908,2005-05-20 00:00:00,"2,90"
907,2005-05-23 00:00:00,"2,90"
142,2005-05-23 00:00:00,"2,90"
906,2005-05-24 00:00:00,"2,89"
141,2005-05-24 00:00:00,"2,89"
905,2005-05-25 00:00:00,"2,89"
140,2005-05-25 00:00:00,"2,89"
904,2005-05-26 00:00:00,"2,90"
139,2005-05-26 00:00:00,"2,90"
903,2005-05-27 00:00:00,"2,90"
138,2005-05-27 00:00:00,"2,90"
137,2005-05-30 00:00:00,"2,90"
902,2005-05-30 00:00:00,"2,90"
901,2005-05-31 00:00:00,"2,89"
136,2005-05-31 00:00:00,"2,89"
135,2005-06-01 00:00:00,"2,89"
900,2005-06-01 00:00:00,"2,89"
899,2005-06-02 00:00:00,"2,89"
134,2005-06-02 00:00:00,"2,89"
898,2005-06-03 00:00:00,"2,90"
133,2005-06-03 00:00:00,"2,90"
897,2005-06-06 00:00:00,"2,89"
132,2005-06-06 00:00:00,"2,89"
896,2005-06-07 00:00:00,"2,89"
131,2005-06-07 00:00:00,"2,89"
130,2005-06-08 00:00:00,"2,89"
895,2005-06-08 00:00:00,"2,89"
894,2005-06-09 00:00:00,"2,89"
129,2005-06-09 00:00:00,"2,89"
128,2005-06-10 00:00:00,"2,89"
893,2005-06-10 00:00:00,"2,89"
892,2005-06-13 00:00:00,"2,89"
127,2005-06-13 00:00:00,"2,89"
126,2005-06-14 00:00:00,"2,89"
891,2005-06-14 00:00:00,"2,89"
890,2005-06-15 00:00:00,"2,89"
125,2005-06-15 00:00:00,"2,89"
889,2005-06-16 00:00:00,"2,89"
124,2005-06-16 00:00:00,"2,89"
123,2005-06-17 00:00:00,"2,89"
888,2005-06-17 00:00:00,"2,89"
887,2005-06-20 00:00:00,"2,89"
122,2005-06-20 00:00:00,"2,89"
886,2005-06-21 00:00:00,"2,88"
121,2005-06-21 00:00:00,"2,88"
120,2005-06-22 00:00:00,"2,87"
885,2005-06-22 00:00:00,"2,87"
119,2005-06-23 00:00:00,"2,87"
884,2005-06-23 00:00:00,"2,87"
118,2005-06-24 00:00:00,"2,89"
883,2005-06-24 00:00:00,"2,89"
117,2005-06-27 00:00:00,"2,89"
882,2005-06-27 00:00:00,"2,89"
116,2005-06-28 00:00:00,"2,89"
881,2005-06-28 00:00:00,"2,89"
115,2005-06-29 00:00:00,"2,89"
880,2005-06-29 00:00:00,"2,89"
114,2005-06-30 00:00:00,"2,88"
879,2005-06-30 00:00:00,"2,88"
113,2005-07-01 00:00:00,"2,88"
878,2005-07-01 00:00:00,"2,88"
112,2005-07-04 00:00:00,"2,87"
877,2005-07-04 00:00:00,"2,87"
